ID,studentnumber,first_name,last_name,city,phone,email
65419,963500,Bucky,Mohun,Cincinnati,513-823-0479,bmohunqs@sciencedirect.com
9487,148500,Lothario,Bagnal,Scranton,570-422-2791,lbagnalqt@cyberchimps.com
31647,148600,Magdalena,Druitt,Oakland,510-671-5828,mdruittqu@illinois.edu
66023,2305800,Liesa,Glancey,Orlando,407-439-1393,lglanceyqv@prlog.org
26855,2346300,Sari,McParlin,Nashville,615-679-6054,smcparlinqw@google.ru
16612,148800,Lisle,Chicchelli,Kansas City,913-809-2266,lchicchelliqx@chron.com
7979,148900,Osgood,Learman,Los Angeles,310-790-8633,olearmanqy@freewebs.com
67130,2218700,Luis,Turri,Orlando,407-139-4050,lturriqz@theguardian.com
49434,2598200,Sandy,Korf,Washington,202-651-1651,skorfr0@mapquest.com
81094,153500,Liuka,Burde,Birmingham,205-393-8187,lburder1@goodreads.com
75333,814600,Raynor,Hablot,Atlanta,404-537-8778,rhablotr2@npr.org
65566,2338400,Lillis,Wrigglesworth,San Diego,760-704-0764,lwrigglesworthr3@xinhuanet.com
66081,2362100,Darrin,Skirvane,Vero Beach,772-264-5686,dskirvaner4@odnoklassniki.ru
96873,2307400,Arleyne,Gianelli,Maple Plain,763-568-2798,agianellir5@harvard.edu
90737,3079800,Shanon,Barrett,Baltimore,410-979-0378,sbarrettr6@tuttocitta.it
63360,149000,Josefa,Poynzer,Merrifield,571-373-5154,jpoynzerr7@globo.com
26380,2325100,Maureen,Quelch,Zephyrhills,813-325-0786,mquelchr8@narod.ru
63904,2558500,Jeri,Shankle,Inglewood,310-236-4224,jshankler9@vistaprint.com
88567,787000,Josee,Josowitz,Wilmington,302-773-1737,jjosowitzra@multiply.com
32630,2188900,Kin,Raynard,Orlando,407-715-7896,kraynardrb@aol.com
12881,2279600,Georgiana,Ellinor,Monroe,318-930-0553,gellinorrc@scribd.com
18029,149300,Arni,Ogbourne,Oakland,510-763-1562,aogbournerd@facebook.com
88031,3031400,Felicia,Ingley,Raleigh,919-956-5120,fingleyre@harvard.edu
30838,2257900,Abby,Sapwell,Birmingham,205-764-6028,asapwellrf@wp.com
67248,2493500,Mallory,Kerne,San Jose,408-605-3698,mkernerg@nbcnews.com
91106,887800,Olympe,Shapero,Cleveland,216-451-9603,oshaperorh@irs.gov
72836,2324100,Arty,Katzmann,Seattle,206-322-2474,akatzmannri@hibu.com
58421,2151100,Tully,Mallison,Washington,202-422-6243,tmallisonrj@surveymonkey.com
95060,2286500,Currey,Mundwell,Portsmouth,603-364-3101,cmundwellrk@tinyurl.com
13207,149500,Garik,Hill,Baton Rouge,225-868-1827,ghillrl@canalblog.com
67093,149700,Netty,Laroze,Buffalo,716-617-5310,nlarozerm@ovh.net
71147,2151900,Andriette,Crimes,Buffalo,716-408-6581,acrimesrn@blogtalkradio.com
88371,2597100,Wald,Errichiello,Memphis,901-423-4717,werrichielloro@mozilla.com
39162,2287100,Torey,Idell,Wilmington,302-784-6545,tidellrp@dyndns.org
55831,150100,Maurise,MacColm,Charleston,843-961-0871,mmaccolmrq@bandcamp.com
25557,2228300,Sherry,Rosborough,Kansas City,913-309-4812,srosboroughrr@t.co
